Model,Seed,Test_ROC_AUC,Test_PR_AUC,Test_Macro_F1,Val_ROC_AUC,Gate_Graph,Gate_Text,Gate_Desc,Gate_SEG,Gate_Entropy_Mean,Gate_Min_Mean,Stop_Epoch
ChebNet (Fusion),445,0.8059782608695653,0.8400142286147673,0.6089819053847831,0.7263681592039801,nan,nan,nan,nan,nan,nan,24
ChebNet (Fusion),419,0.7869565217391304,0.8542697009867307,0.6573608461938616,0.7038024164889836,nan,nan,nan,nan,nan,nan,7
ChebNet (Fusion),739,0.7934782608695652,0.8443059751318428,0.7023887220989427,0.7306325515280739,nan,nan,nan,nan,nan,nan,18
ChebNet (Fusion),148,0.8202898550724639,0.8746989272664984,0.6901322923443938,0.7293887704335467,nan,nan,nan,nan,nan,nan,9
ChebNet (Fusion),315,0.8231884057971015,0.8682884193890654,0.64375,0.7283226723525231,nan,nan,nan,nan,nan,nan,12
ChebNet (Fusion),156,0.8322463768115942,0.8809570379006116,0.7161099769795423,0.7109097370291401,nan,nan,nan,nan,nan,nan,6
ChebNet (Fusion),656,0.8135869565217391,0.8578043334927231,0.6637605725439166,0.7222814498933902,nan,nan,nan,nan,nan,nan,13
ChebNet (Fusion),169,0.8300724637681159,0.8463282589047084,0.6511799090712276,0.7080668088130775,nan,nan,nan,nan,nan,nan,25
ChebNet (Fusion),475,0.8418478260869565,0.8940439926801607,0.7105263157894737,0.7169509594882728,nan,nan,nan,nan,nan,nan,31
ChebNet (Fusion),392,0.8471014492753622,0.8808817334308394,0.7478610092544089,0.7064676616915423,nan,nan,nan,nan,nan,nan,13
ChebNet (Fusion),763,0.8346014492753623,0.8934052391852706,0.7038319982680235,0.7320540156361053,nan,nan,nan,nan,nan,nan,13
ChebNet (Fusion),359,0.8036231884057972,0.8477618982175142,0.6511799090712276,0.71090973702914,nan,nan,nan,nan,nan,nan,21
ChebNet (Fusion),633,0.8251811594202899,0.871299362817799,0.7092679533994088,0.6995380241648897,nan,nan,nan,nan,nan,nan,50
ChebNet (Fusion),824,0.8054347826086957,0.839940276461588,0.7213200628601362,0.6942075337597726,nan,nan,nan,nan,nan,nan,5
ChebNet (Fusion),183,0.8206521739130435,0.8751539061464244,0.6641102300792928,0.69136460554371,nan,nan,nan,nan,nan,nan,7
ChebNet (Fusion),830,0.8347826086956521,0.8713767999498876,0.670995670995671,0.7547974413646056,nan,nan,nan,nan,nan,nan,32
ChebNet (Fusion),963,0.8135869565217391,0.8680834896529777,0.6775059536696255,0.73045486851457,nan,nan,nan,nan,nan,nan,29
ChebNet (Fusion),212,0.847463768115942,0.9023705849207952,0.7236363636363636,0.763681592039801,nan,nan,nan,nan,nan,nan,9
ChebNet (Fusion),886,0.8067028985507247,0.8511476885079555,0.6973160173160173,0.724591329068941,nan,nan,nan,nan,nan,nan,22
ChebNet (Fusion),846,0.8184782608695653,0.8726538619243644,0.703934553954032,0.7231698649609096,nan,nan,nan,nan,nan,nan,6
ChebNet (Fusion),118,0.8452898550724638,0.8875061643051871,0.72884305791237,0.6918976545842217,nan,nan,nan,nan,nan,nan,37
ChebNet (Fusion),158,0.7985507246376811,0.8387154567762555,0.6705392751864054,0.7423596304193318,nan,nan,nan,nan,nan,nan,33
ChebNet (Fusion),771,0.8467391304347825,0.8817055536480077,0.7236842105263158,0.7356076759061834,nan,nan,nan,nan,nan,nan,8
ChebNet (Fusion),772,0.8168478260869566,0.8616408689843033,0.7029057898623117,0.6625799573560768,nan,nan,nan,nan,nan,nan,16
ChebNet (Fusion),184,0.8293478260869566,0.8728005008468473,0.7276104724856856,0.7372068230277186,nan,nan,nan,nan,nan,nan,45
ChebNet (Fusion),722,0.841304347826087,0.892400428820719,0.7229166666666667,0.7370291400142146,nan,nan,nan,nan,nan,nan,50
ChebNet (Fusion),140,0.8179347826086957,0.861647731770049,0.6641102300792928,0.6647121535181237,nan,nan,nan,nan,nan,nan,24
ChebNet (Fusion),239,0.7960144927536232,0.8249753063643341,0.6776176254166126,0.7265458422174841,nan,nan,nan,nan,nan,nan,5
ChebNet (Fusion),518,0.8498188405797101,0.8933095061590082,0.7097222222222221,0.7329424307036246,nan,nan,nan,nan,nan,nan,20
ChebNet (Fusion),690,0.8273550724637682,0.8816073651394519,0.6769464324441552,0.6908315565031983,nan,nan,nan,nan,nan,nan,9
ChebNet (Fusion),480,0.8425724637681159,0.8962426514695625,0.7167988214394038,0.6995380241648897,nan,nan,nan,nan,nan,nan,26
ChebNet (Fusion),507,0.7746376811594203,0.8181334227514527,0.6513006968791932,0.7288557213930349,nan,nan,nan,nan,nan,nan,37
ChebNet (Fusion),287,0.8454710144927536,0.8775493736742114,0.703626673599376,0.734363894811656,nan,nan,nan,nan,nan,nan,15
ChebNet (Fusion),875,0.8695652173913043,0.9112004735529063,0.7431431171194594,0.7526652452025586,nan,nan,nan,nan,nan,nan,24
ChebNet (Fusion),720,0.7992753623188406,0.8597013737917112,0.6973684210526315,0.7128642501776831,nan,nan,nan,nan,nan,nan,6
ChebNet (Fusion),596,0.8340579710144927,0.8850168256525357,0.7401709401709402,0.757818052594172,nan,nan,nan,nan,nan,nan,18
