Model,Seed,Test_ROC_AUC,Test_PR_AUC,Test_Macro_F1,Val_ROC_AUC,Gate_Graph,Gate_Text,Gate_Desc,Gate_SEG,Gate_Entropy_Mean,Gate_Min_Mean,Stop_Epoch
logreg_ecfp,480,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,507,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,287,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,875,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,720,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,596,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,759,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,932,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,835,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,523,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,385,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,412,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,464,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,620,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,65,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,695,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
logreg_ecfp,222,0.8112318840579711,0.8860511710213292,0.7100745621640367,0.7507107320540157,nan,nan,nan,nan,nan,nan,nan
